gene	pval	qval	mu0	k	t0
9185	Hiatl1	0.471884656774167	0.877289319442098	100.232423236793	-13.0773970937157	7.0755274059573
9186	Dnajc1	0.472160771996894	0.877707091510881	16.4566750806148	-0.154888217227435	2.93487495150749
9187	6330562C20Rik	0.472912288630306	0.877766330505556	1.84406416440556	1.96583560626493	1.50853839153626
9188	Alx3	0.472533740126552	0.877766330505556	1.63767834243928	0.54816914420763	3.68506711657675
9189	Zfp37	0.472713447232815	0.877766330505556	103.36292849288	0.139923591220896	35.3506592915286
9190	Tmem214	0.472356775967479	0.877766330505556	81.0413739611195	0.0828658649072176	21.5874764484096
9191	Pcgf3	0.472699630543262	0.877766330505556	55.0665461528787	-0.109930489391687	-7.62518681391911
9192	Phb	0.472430376103374	0.877766330505556	100.709035524157	-9.79389455721609	7.09461020360042
9193	Serpinb1b	0.472533740126552	0.877766330505556	1.63767834243928	0.54816914420763	3.68506711657675
9194	Mss51	0.472567846225923	0.877766330505556	0.867632098746865	-0.47397036864157	7.65508267599877
9195	Ptger2	0.472876382759887	0.877766330505556	1.68038934010427	-0.575849059992147	4.27060118962097
9196	Gm4262	0.472876382759887	0.877766330505556	1.68038934010427	-0.575849059992147	4.27060118962097
9197	Uhrf1bp1	0.472521340542116	0.877766330505556	1.99171210765143	2.32767909339816	2.47075609252935
9198	Gm17251	0.472431610230955	0.877766330505556	17.6881466101839	0.134149747523136	4.1235087545556
9199	Slc8a1	0.472876382759887	0.877766330505556	1.68038934010427	-0.575849059992147	4.27060118962097
9200	Dcx	0.472876382759887	0.877766330505556	1.68038934010427	-0.575849059992147	4.27060118962097
9201	Jph1	0.473143844251284	0.878005247167456	3.54180866232595	1.07300268329315	1.74321222546872
9202	Dcaf12	0.473138055940195	0.878005247167456	70.8955461138954	-0.332224056381939	9.23051096345674
9203	Orm1	0.47326091938542	0.878005497822158	1.46459569807907	1.36893753076448	2.20457133971515
9204	Ank3	0.4732577978962	0.878005497822158	201.096332352693	-0.0869585513536158	-30.3900831155981
9205	Gnptg	0.473298231872392	0.878005497822158	28.0553907951224	0.433516784007633	0.308114875098173
9206	Mir6340	0.473730793024168	0.8785216139966	13.8979448187271	0.0990361363091129	4.0074366585635
9207	Nrf1	0.47370383596793	0.8785216139966	100.389354089452	-0.12053572523308	-10.7206294847411
9208	Mrps18a	0.473708843545875	0.8785216139966	46.5939064271824	-0.632349368428669	9.61138391599775
9209	Atp6v1b2	0.473784865129418	0.878526480285584	125.983963608426	0.79689281358905	0.247050236341486
9210	Fgl1	0.473887942953518	0.878622205632385	1.61573279417728	0.532521581629727	3.65771875826119
9211	Plekho2	0.473948691750356	0.878639437664648	1.00419120375329	1.02094747566196	1.25644525463718
9212	Zfp36l1	0.474139303902151	0.878897389647538	2469.08310162519	0.187254393085708	28.0410462485785
9213	Crbn	0.474311636525896	0.879121405114099	1634.6024003475	0.0897189570697119	43.5803284816736
9214	Klhl32	0.474592445429224	0.87947215941546	5.38186100243603	11.6499451833139	2.18620332517452
9215	Asl	0.474603885512618	0.87947215941546	35.0312481167724	-0.124522094901857	1.90563186967671
9216	Wfdc8	0.474866606317667	0.879576430879446	1.65088723963209	-0.553873304302245	4.30618230764486
9217	Gpr137b-ps	0.474909587978301	0.879576430879446	5.44623743238375	-0.995533473612942	7.27694318945026
9218	Gm28221	0.474917702782179	0.879576430879446	1.17642033368277	0.968225798261315	1.72748350849877
9219	Aard	0.474866606317667	0.879576430879446	1.65088723963209	-0.553873304302245	4.30618230764486
9220	BC027231	0.474801825542483	0.879576430879446	4.44823709560171	-17.9366651971123	6.89136334924542
9221	Rgs20	0.475286903817108	0.879783107813651	1.59254492153794	0.51637910847549	3.62780579656683
9222	Cst7	0.475286903817108	0.879783107813651	1.59254492153794	0.51637910847549	3.62780579656683
9223	Slc26a7	0.475231624641356	0.879783107813651	3.51662608606081	-17.0878825035455	4.96059384996677
9224	Camp	0.475184136610309	0.879783107813651	1.12931277469725	-0.879375185400163	6.38409259158038
9225	Meiob	0.475286903817108	0.879783107813651	1.59254492153794	0.51637910847549	3.62780579656683
9226	Papd7	0.475459281619889	0.880006795246176	167.378784324712	-0.135434259182035	-21.533462393105
9227	Sgce	0.47559288245135	0.880158671370896	48.0639954257641	-0.129222565599118	1.56091246780512
9228	Plcl2	0.475830882052408	0.880503699818696	3.62622052049365	17.8393274869088	3.09515218732816
9229	Aoah	0.476127152431664	0.88095646927328	2.27840935240423	17.533108247619	4.06396972627486
9230	Azin2	0.476201274330518	0.88099815389685	14.440635882354	-0.963665639777038	6.85724871255127
9231	Nkg7	0.476280657973909	0.881027018777663	1.57570519732473	0.504909364840149	3.60533516803636
9232	Galnt7	0.476320065434258	0.881027018777663	66.6888207700936	0.13976177688049	21.416195847352
9233	Rhov	0.476599584640032	0.881168342677171	138.145030633007	-0.0921223281420225	-28.1790821131867
9234	Pparg	0.476658373265539	0.881168342677171	1.62379726943249	-0.534292305563888	4.33969824599068
9235	Leng1	0.47667031603669	0.881168342677171	178.515094016552	0.126407684562252	29.5895465147357
9236	Klf1	0.476780491935814	0.881168342677171	0.930903646202926	-0.634604181842141	6.93032615238586
9237	Ddc	0.476658373265539	0.881168342677171	1.62379726943249	-0.534292305563888	4.33969824599068
9238	Vrk1	0.476860895682814	0.881168342677171	33.3358813153054	-0.613374319499105	7.20109446415816
9239	Prdm15	0.476753919254293	0.881168342677171	2.72206861041256	-0.732661849212378	4.79324012723053
9240	Lnpep	0.476795808705125	0.881168342677171	11.8041846121651	-0.270683041785818	4.76642585766678
9241	2310034G01Rik	0.476811436198825	0.881168342677171	5.18035074863706	-0.818137061081177	5.59338640896145
9242	Mapre1	0.476964521812762	0.881215031402394	1798.85204465184	0.0577369032524629	46.168416915118
9243	Txnrd1	0.476989373111521	0.881215031402394	965.029294149802	-0.0996790324405101	-24.0481656493358
9244	Ppap2c	0.477110114188319	0.881342742306332	1977.22250262096	-0.130777242572716	-32.0988649713562
9245	Bace1	0.477225948548419	0.881431213176553	9.0662779175591	15.986953859827	3.13381603989457
9246	Mylk	0.477261243677115	0.881431213176553	88.5473031224025	0.133676499450845	29.9226407002219
9247	Gart	0.477497071607214	0.881771384748004	61.6828520136123	-9.1591199389062	7.00547225891089
9248	Sirt2	0.477819480998733	0.882128440071652	6.26040672539854	-14.3006865428995	6.95031146818383
9249	2210018M11Rik	0.477845401186624	0.882128440071652	78.9750394288054	-0.101388043845862	-29.4411790669294
9250	Fbxo25	0.477821345749362	0.882128440071652	14.3311647756474	8.70191277406431	1.01439493006642
9251	Kcnj13	0.477911032398684	0.882154230811796	1.76162595818964	-17.0765508361676	4.95505806984892
9252	Prkrir	0.478062941926669	0.882187688387709	3470.46819021358	-0.0832110500605165	-53.7229906377898
9253	Camsap3	0.478271972920447	0.882187688387709	2.51458215733737	-0.877432049181788	6.27198910187271
9254	Ces2b	0.478342457647095	0.882187688387709	1.59762520531292	-0.516158055963374	4.37347715242965
9255	Amigo3	0.478342457647095	0.882187688387709	1.59762520531292	-0.516158055963374	4.37347715242965
9256	Gm17509	0.478180405194747	0.882187688387709	390.601125402716	-0.159391408675072	-21.6786717793589
9257	Slc7a4	0.478293488602444	0.882187688387709	31.5665015055481	0.122015370028505	14.30075974603
9258	Atp7a	0.478012841459184	0.882187688387709	933.437424429963	0.207459733372357	25.434046708394
9259	Chm	0.478159705972474	0.882187688387709	241.523983375951	-0.166274880318643	-15.9153982376818
9260	Sohlh2	0.478735017293179	0.882210773920752	2.25178470568571	17.4223791759924	4.06345038377765
9261	Tnfrsf4	0.47874403064058	0.882210773920752	1.53266536726633	0.476337179649516	3.54464139676953
9262	Dok7	0.478735017293179	0.882210773920752	2.25178470568571	17.4223791759924	4.06345038377765
9263	Leng9	0.478768285425369	0.882210773920752	9.52746058128998	1.98135923398714	1.18317382461588
9264	Cyp2d22	0.478735017293179	0.882210773920752	2.25178470568571	17.4223791759924	4.06345038377765
9265	Gp5	0.478539709087857	0.882210773920752	9.16403625371234	-1.49352293092298	7.03386881872085
9266	Narfl	0.478715879455763	0.882210773920752	25.5947886907068	0.426943661604061	-0.594941707730932
9267	Ttc27	0.478745290951859	0.882210773920752	192.695820878578	-0.0604111822433644	-34.6206747459396
9268	Nkx6-2	0.478834062847023	0.882236777856685	134.836511798865	-0.0889653500958571	-29.376254751949
9269	Kcnd1	0.479028300061044	0.882499433794626	2.27531192707492	-17.1216179046076	3.93459780250533
9270	Gm609	0.47924490705682	0.882803239795281	0.767926956302368	1.20095138575537	0.367036581231243
9271	Mfsd6	0.480056379822976	0.883257279076776	2.92796640298219	-18.063460778058	3.92018655053734
9272	Tcea2	0.479688538784634	0.883257279076776	5.34900388954037	-1.4895949311898	6.51969412847181
9273	Rap1gds1	0.480112090910672	0.883257279076776	20.7388999045692	739.413874457518	3.00093671540316
9274	Acap3	0.479876269343941	0.883257279076776	369.562863778694	0.157646336877094	30.200113281568
9275	Gabra4	0.479952718611408	0.883257279076776	1.57183450658683	-0.499008304840472	4.40850796063191
9276	RP24-414A22.1	0.479881065412216	0.883257279076776	1.51215098013028	0.463003059549279	3.51380411985455
9277	Pomgnt2	0.479830671808946	0.883257279076776	153.02880414017	0.099584867961923	35.3604856078736
9278	Apc2	0.48010278975919	0.883257279076776	0.743657346866112	0.74325921821454	-0.0490276465980083
9279	Trim17	0.479843888974599	0.883257279076776	2.00856111751814	-1.00705124008572	5.20995046675517
9280	Tnk2	0.479634417716433	0.883257279076776	109.494423391568	-0.142757285322432	-25.7309579212388
9281	2810407A14Rik	0.479830750211929	0.883257279076776	3.67970084850687	14.3678643876535	2.05153908852902
9282	Slc9a3r2	0.479961352127491	0.883257279076776	245.653503941751	-0.218920490325632	-17.5705878096501
9283	Fzd8	0.480200916391815	0.88332552497109	17.2640771556225	-1.49707539946648	6.24693041878518
9284	Aldh16a1	0.480279942738237	0.883375732679679	32.73395977008	-0.680467891907825	7.76484847167484
9285	Lmbr1	0.480537015730494	0.883753374325677	85.0018593559411	0.122020671941678	15.7646269310617
9286	Pcdhgb4	0.480815345037951	0.884170022815857	2.23135149293489	18.0023337611836	4.06075919365774
9287	Bri3	0.480955346836654	0.884268259390578	10.9352358803933	0.453349249758403	2.08082251992135
9288	Pdzrn3	0.480972335044489	0.884268259390578	5.56693876825069	-16.9594161107217	4.98622133579781
9289	Bcr	0.481188190573442	0.88456987213178	4.19438970239609	-0.14926154969167	-2.72995097961557
9290	Tmem110	0.481363394643335	0.884796698270139	89.8793257047941	0.0765707693264462	18.3447041491409
9291	Klf8	0.481509289248799	0.884969607492465	1.54699572416218	-0.482220382453202	4.44322071733774
9292	Lrrfip1	0.482011439573053	0.88520509450685	9.7661389115467	0.225337439194016	8.02387342008297
9293	2700033N17Rik	0.481955186090043	0.88520509450685	2.40114196520834	-0.774256309044377	6.3640656522748
9294	Piwil4	0.481820331153504	0.88520509450685	3.02635438033599	17.0662911307942	1.08786351949907
9295	Apeh	0.4820000846089	0.88520509450685	49.3429079461821	0.0924068462543811	6.72968936714366
9296	Scgb3a1	0.482064267283741	0.88520509450685	1.47133833124201	0.437033239642584	3.447606137561
9297	Fads6	0.482064267283741	0.88520509450685	1.47133833124201	0.437033239642584	3.447606137561
9298	Pxdn	0.482012741018132	0.88520509450685	5.06890487312792	-16.9477366720975	5.92487168725301
9299	Gm16066	0.482103969250041	0.88520509450685	1.57602231936789	-1.10400148104966	7.8216465740678
9300	Reps2	0.482040698942167	0.88520509450685	2.09423285338461	-15.973783301012	3.93688561160548
9301	2810433D01Rik	0.48241380613362	0.885678760728706	11.4921134899726	-2.65943975949483	6.24090469854048
9302	Fbxo44	0.482498354343949	0.885738754974981	278.056919036811	-0.202224612311461	-19.9222399234539
9303	Dsg4	0.482637822779296	0.8858995444243	2.65525945093765	-17.5158535777841	4.92443490468499
9304	Adamts4	0.482959162379303	0.886155159187434	3.26503693479244	0.936827071416687	3.79884030178755
9305	Gm11821	0.482890634140722	0.886155159187434	1.45531315866083	0.427029521080172	3.41947357007425
9306	Tmem215	0.483140345047729	0.886155159187434	1.52020098824225	-0.464759837645852	4.48299675821993
9307	Nipal1	0.483140345047729	0.886155159187434	1.52020098824225	-0.464759837645852	4.48299675821993
9308	Dll3	0.483140345047729	0.886155159187434	1.52020098824225	-0.464759837645852	4.48299675821993
9309	Cdh15	0.483140345047729	0.886155159187434	1.52020098824225	-0.464759837645852	4.48299675821993
9310	Sult4a1	0.483140345047729	0.886155159187434	1.52020098824225	-0.464759837645852	4.48299675821993
9311	Slc35d2	0.483231644502932	0.886227425790148	2.20883429888385	16.8585931356289	4.06409052018309
9312	Sap30	0.483662801089518	0.886827659336907	42.4834563987456	-10.0183148118904	2.93944848892997
9313	Gng2	0.483614380799865	0.886827659336907	1.9668250723627	0.720270070145297	3.95208196344851
9314	Acin1	0.483984835045744	0.887320282784278	132.68117616375	-0.0915692719452352	-29.6903583288752
9315	Gm10197	0.484035396705057	0.887320282784278	4.16080477642559	-1.04727640130152	6.56061573761501
9316	Tcf24	0.484329896998378	0.887574299328644	1.42684231710658	0.409241614572454	3.36675175892832
9317	Dkkl1	0.484329896998378	0.887574299328644	1.42684231710658	0.409241614572454	3.36675175892832
9318	Tdrd1	0.484329896998378	0.887574299328644	1.42684231710658	0.409241614572454	3.36675175892832
9319	Zufsp	0.48444672194966	0.887693124156283	37.9555394088795	-0.143308516429478	-4.11925125794922
9320	Gm13589	0.484656877084965	0.887792408614338	1.4948143391955	-0.448489574829254	4.52299630965722
9321	Egf	0.484656877084965	0.887792408614338	1.4948143391955	-0.448489574829254	4.52299630965722
9322	Tubb3	0.484656877084965	0.887792408614338	1.4948143391955	-0.448489574829254	4.52299630965722
9323	5730559C18Rik	0.48482625701669	0.8880074187297	4.18978772271875	13.8008138876028	2.0022143641424
9324	Fam193b	0.484908957902623	0.888063638475461	1.94974106989507	-16.1867176459911	6.94299560431816
9325	2010001A14Rik	0.485033009413615	0.888110839839284	2.5548476917514	-1.09584040614477	6.89885783399524
9326	Myh11	0.485038749844294	0.888110839839284	1.47973717177613	2.03597697814931	1.95818304453443
9327	Lca5	0.485120167151522	0.88816468042022	2.46657473356106	-17.3812382518979	5.92929664435406
9328	Gcc2	0.485235117928026	0.888177200149265	86.9627729217381	-0.12124301436786	-23.9727301627903
9329	Abr	0.485208436168548	0.888177200149265	7.38263357848513	-1.12196475234366	6.95617645443749
9330	Kcnk10	0.48528304505696	0.888177200149265	1.40733802021668	0.397195589870688	3.32779036707216
9331	Man2a2	0.485379358192131	0.888258270334244	405.237576718848	0.163272390061088	29.9937957671736
9332	Zfp648	0.485847820258092	0.888925037900694	7.46495874623539	1.82342033967309	2.64141031827403
9333	Ephx2	0.48584693213914	0.888925037900694	73.9204378731304	0.134337945198339	15.8883909878164
9334	Usp13	0.486060542329108	0.8892189651609	2.18343643256108	17.6516309050893	4.06031707994032
9335	RP23-81C12.2	0.4861625989284	0.889310395211715	50.9304226126201	9.80895297455588	6.17186424955683
9336	Atp6v1g3	0.486667120721344	0.889778016209039	1.46035182499419	-0.426854274761678	4.58182521241691
9337	Dclk2	0.486667120721344	0.889778016209039	1.46035182499419	-0.426854274761678	4.58182521241691
9338	Hipk1	0.48667876969972	0.889778016209039	134.55276719036	0.837596189783961	8.83023961312222
9339	Adamts18	0.486665114894722	0.889778016209039	2.51375474856088	1.1201970202596	2.06628186481111
9340	Gm26759	0.486587749320461	0.889778016209039	168.066649197925	-0.0524725892461083	-39.2005273520324
9341	Tmem129	0.487003959969062	0.890277231606005	31.1696923393631	0.622438877019033	0.818864162770959
9342	Mettl21c	0.488498182565388	0.890365227159973	20.6073475069344	0.0745981189025526	50.9762685395252
9343	G730003C15Rik	0.488447505493467	0.890365227159973	3.94247013802852	0.702274961656068	1.9837770680501
9344	Gm29358	0.488498182565388	0.890365227159973	20.6073475069344	0.0745981189025526	50.9762685395252
9345	Casq1	0.488971601789018	0.890365227159973	1.32583132051132	0.347451717854945	3.13342996436724
9346	Dusp2	0.488335032715815	0.890365227159973	1.43119336638703	-0.408695173838856	4.63601387115997
9347	Fabp9	0.488498182565388	0.890365227159973	20.6073475069344	0.0745981189025526	50.9762685395252
9348	Shc1	0.48818110513097	0.890365227159973	89.143353642467	192.913520700161	2.000603394986
9349	Atp8b5	0.488498182565388	0.890365227159973	20.6073475069344	0.0745981189025526	50.9762685395252
9350	Cer1	0.488335032715815	0.890365227159973	1.43119336638703	-0.408695173838856	4.63601387115997
9351	Actg2	0.48869876451676	0.890365227159973	2.1611344488299	16.3357215155382	4.06430544791672
9352	Nkpd1	0.488335032715815	0.890365227159973	1.43119336638703	-0.408695173838856	4.63601387115997
9353	Gm26550	0.488335032715815	0.890365227159973	1.43119336638703	-0.408695173838856	4.63601387115997
9354	Gm10935	0.488498182565388	0.890365227159973	20.6073475069344	0.0745981189025526	50.9762685395252
