	C1	C2	C3	RA1	RA2	RA3	med
NECAB3	11.5358409758947	10.6370435553311	12.5342824010901	11.2863307583294	11.396284227855	11.6059160373518	3.52896136517667
RP11-169K16.7	12.2946190779977	12.9829157497319	9.63443968519671	9.86901592055533	7.1818385734444	10.3580350420614	3.52889947247514
SURF2	12.474328550409	12.0699254368429	10.20847194756	10.1487596944481	9.84921772551593	9.94916342527068	3.52864338125023
FAM173A	12.3498399236542	10.253324574999	12.1247575624341	7.83135229051788	7.54143754199522	7.761601129388	3.52810809914082
STYX	13.3224855253651	11.3913899571739	10.0986525680754	10.1487596944481	10.6867538504742	12.6239384359838	3.52725138488709
RAMP1	11.4861213620473	12.4045724304618	10.7071300196269	16.2783351926817	17.2970656837465	24.9611597021637	3.52503994322823
RCE1	12.1948696245355	11.0567577869481	11.3013019940967	11.8254839472221	13.1720330500038	14.1513163955317	3.5244920037794
MCOLN1	11.0465247601804	12.8731646752595	10.7071300196269	12.234997055527	10.5074063638645	10.6969951369736	3.52410514731572
POP5	10.8168978942298	12.0699254368429	11.6359884149259	7.88126364581733	9.65968871966528	11.4363043574742	3.52302721039445
ZNF713	11.2165875609827	10.7569465825205	12.5690424641634	9.94916342527068	10.5074063638645	9.80925624863509	3.52218715992009
BIN3	10.6867538504742	11.7758027751948	12.0352590906	11.346281937347	11.6559007643273	11.4363043574742	3.52156686437169
C21orf2	11.1668585855949	11.1817214470276	12.1247575624341	11.6559007643273	10.2484151411497	10.8768490743094	3.52136862866567
MOCS3	11.9254397356193	11.8451157194656	10.7071300196269	12.474328550409	10.8666120134253	11.5457894442791	3.52089695623296
PHF13	11.5358409758947	10.4976274593316	12.474328550409	13.7121841519002	11.9853914871332	11.2467361819753	3.52031097804077
ZDHHC22	11.855402425296	11.3913899571739	11.1766583957382	8.19564042651855	8.82020942983947	8.98978735706884	3.51992054249638
MED10	12.2548225397594	12.1948696245355	10.0986525680754	13.2319934351661	9.44971220897061	10.6969951369736	3.51985700780238
ALDH1L2	12.1247575624341	12.3147753233537	10.0986525680754	14.221399798452	9.37967710672263	7.8415560573478	3.51943110118296
PLS3	12.474328550409	12.3147753233537	9.78927340739976	24.4474298499913	22.8365445992979	24.3673790851009	3.51813681373281
SORBS3	12.2548225397594	10.6370435553311	11.5358409758947	18.1456234473086	13.0574630814995	14.0117566975414	3.51811809516177
ACAA1	11.6559007643273	10.6370435553311	12.1247575624341	15.6375916658615	12.9829157497319	11.8451157194656	3.51796597031671
RPS6KA5	12.2548225397594	11.3913899571739	10.7670233732483	11.8604440701905	12.0453431155046	10.8168978942298	3.51789904375385
C19orf52	11.6559007643273	11.4561355285556	11.2364978903245	11.0265779696311	10.4277421524872	10.4277421524872	3.51705256887182
MFAP2	10.5375418490277	11.7258185467961	12.1247575624341	11.9254397356193	12.2051390096614	13.3123040135357	3.51632239423915
TEKT4P2	11.2913885032372	10.4976274593316	12.6239384359838	10.5770918352843	8.91503322893809	9.44971220897061	3.51574418997507
ZNF816	11.386497788396	11.3913899571739	11.5358409758947	8.33065197418152	9.37967710672263	9.44971220897061	3.51572511221082
PGAP2	10.8768490743094	11.6359884149259	11.7503273228684	10.2882840324539	10.0986525680754	9.22957362321791	3.51277989229674
RAB28	12.4045724304618	11.3913899571739	10.5074063638645	10.8269742102601	13.0574630814995	11.9254397356193	3.51200222861644
FAM160A2	11.6559007643273	9.94916342527068	12.7934475586533	15.7783276286266	15.1292828457322	15.4576966346568	3.51163233442352
CEP104	13.1922984695807	10.6969951369736	10.5074063638645	15.4977399983584	11.396284227855	12.1948696245355	3.51136413979223
JAK2	10.9968073038683	11.346281937347	11.855402425296	10.7269866026069	12.115092532508	12.4443721841058	3.51021108863504
ZNF823	11.855402425296	10.9469881340413	11.386497788396	13.7121841519002	19.5214214533977	15.3387626020293	3.50972899663776
BRF2	10.2933584165969	11.9254397356193	12.0352590906	9.46464799027079	12.2747367069584	11.9254397356193	3.50960257229965
C15orf40	10.3580350420614	10.7569465825205	13.252105489586	9.22957362321791	11.1064764561737	10.2882840324539	3.5093416136518
RP11-348P10.2	10.8168978942298	11.2467361819753	12.1247575624341	11.386497788396	8.39059786636245	10.5770918352843	3.50884446431854
A1BG-AS1	9.76939370186704	11.9254397356193	12.658662649013	12.384369387336	11.2467361819753	11.2964485146729	3.50876422691056
RP11-119F7.5	12.6239384359838	12.0699254368429	9.63443968519671	12.234997055527	9.22957362321791	10.0091073628821	3.50654526457958
POMZP3	12.4045724304618	11.1817214470276	10.5770918352843	13.5417314565597	11.5957931051223	11.0069379667074	3.50624720589895
EFNA2	11.9853914871332	11.2467361819753	10.8768490743094	12.8532148081016	11.1064764561737	13.7819116696359	3.50594279652872
TMEM194B	10.408008732349	12.5942361140971	11.1766583957382	12.6239384359838	13.7819116696359	10.8768490743094	3.50557696570275
R3HDM2	10.2933584165969	11.346281937347	12.5342824010901	12.2946190779977	10.6370435553311	8.92005438744003	3.50519902446639
TPM3P9	12.2946190779977	10.8269742102601	10.9968073038683	10.2882840324539	9.579514700299	8.49572554483145	3.50517538730403
RP5-1085F17.3	13.0724690906928	12.1247575624341	9.22957362321791	13.397344343906	9.65968871966528	8.13107566937299	3.50486925027481
ZSCAN23	11.336333399521	10.4976274593316	12.2747367069584	10.8870381861599	11.036736058301	11.0668876860258	3.50416458740507
FTX	8.98978735706884	12.1948696245355	13.3224855253651	13.90182621889	19.6508446031086	13.8222028722469	3.50409359354593
ZNF251	10.408008732349	10.6969951369736	13.1124543659321	9.46464799027079	11.2064321835353	11.715851829188	3.50387390143027
RP11-622K12.1	11.5358409758947	12.3743537035334	10.20847194756	7.761601129388	7.99135434347469	10.7670233732483	3.50300919221229
GEMIN2	11.855402425296	11.0567577869481	11.1167081502644	7.25176717231578	9.44971220897061	9.22957362321791	3.50299565501754
CCDC171	11.1167081502644	11.7258185467961	11.1766583957382	9.78927340739976	10.2484151411497	9.6394589458572	3.50289716018734
MPP3	10.4976274593316	10.8269742102601	12.7934475586533	6.83266560813048	7.04244754720518	6.68260449752578	3.50196093140067
SNX11	11.7604526406205	10.4277421524872	11.855402425296	13.122483028822	9.65968871966528	11.4962547078128	3.50189977428329
PRRX2	13.5615028041074	11.8451157194656	9.04973406698234	4.83392981874794	5.45384514709229	5.72357945787344	3.50184697964999
ZNF773	11.386497788396	11.7258185467961	10.8768490743094	8.75533293907758	10.9469881340413	10.1487596944481	3.50135255995831
HHAT	10.8768490743094	12.4694260738852	10.7071300196269	7.64148243042465	10.0986525680754	8.17081579630028	3.50133728552474
AMN1	11.7055792486431	11.8451157194656	10.467841133892	9.78927340739976	12.0453431155046	13.2319934351661	3.5010789465888
STK40	13.2419311108669	10.4277421524872	10.5074063638645	15.4977399983584	13.2773177705876	15.1188235965495	3.50091040986393
DUS4L	13.1922984695807	12.0699254368429	9.10968068005516	7.88126364581733	11.336333399521	11.0069379667074	3.5007897941513
MAP4K2	11.1668585855949	11.2467361819753	11.5358409758947	12.9331216792625	14.450228489881	12.833209335674	3.50021241555237
SHOX2	11.1668585855949	11.8957043178054	10.8768490743094	16.5781315330582	15.8382886597414	14.9993579317043	3.49890301628825
FGFR1OP	11.855402425296	10.4277421524872	11.6853272044694	11.1167081502644	11.7857696201961	13.1124543659321	3.49881795555594
DNAJC17	10.6370435553311	10.8269742102601	12.5342824010901	10.5770918352843	12.115092532508	10.6969951369736	3.49846367538617
NECAP2	12.1247575624341	11.1167081502644	10.7071300196269	12.9925363029256	11.036736058301	12.7036672554343	3.49834721863151
YPEL3	9.88921943194306	11.2467361819753	12.9280388946336	15.3584406090541	17.9959829629789	14.7399563697306	3.49657422511535
TIFA	12.6239384359838	10.6969951369736	10.6467356458103	8.97999985739114	7.93141076774015	9.94916342527068	3.49652103623097
INO80B	10.1287613870701	12.1948696245355	11.6359884149259	9.04973406698234	11.1668585855949	8.96013056456789	3.49637004889117
E2F5	11.2165875609827	10.1487596944481	12.6239384359838	6.64285434317799	8.46053843567004	7.54143754199522	3.49629453722909
VASP	12.0453431155046	11.1167081502644	10.7071300196269	14.809866056796	16.4576809770997	17.8461674727262	3.49518708171767
ACOX3	10.9368001249191	11.6658673531343	11.2364978903245	11.4464474444671	11.6559007643273	11.0668876860258	3.49515367159294
C11orf68	9.94916342527068	13.3123040135357	10.8168978942298	13.7121841519002	11.7857696201961	13.90182621889	3.49482617169417
PLEKHG5	10.6867538504742	10.3482309132199	12.9280388946336	16.2783351926817	18.9535418222183	15.249125984219	3.49383185832244
SLC35B3	12.7432749838978	10.6969951369736	10.467841133892	11.9254397356193	12.6936840018808	11.7758027751948	3.49289663427864
AC004381.6	9.6394589458572	12.1948696245355	12.1247575624341	9.78927340739976	12.1552622021886	10.5770918352843	3.49234619873994
PPARGC1A	10.3580350420614	11.5358409758947	11.9254397356193	4.01463074376263	5.45384514709229	5.15910805120492	3.4922334252482
MBIP	10.9368001249191	11.8451157194656	10.9968073038683	12.8532148081016	11.2064321835353	10.0888145938571	3.49211733444476
NOP14-AS1	10.4376780931755	12.1247575624341	11.2364978903245	12.6239384359838	12.7432749838978	14.300761636057	3.49124448532495
HELZ2	11.5859111280709	10.6370435553311	11.5358409758947	15.4977399983584	13.90182621889	12.6538467142643	3.49112539875928
COX14	11.2913885032372	11.1817214470276	11.2364978903245	6.45789710619568	6.88262650896735	7.20181597419209	3.49011398596255
ANK1	10.7367606459471	10.6370435553311	12.4045724304618	9.46464799027079	6.29288148522642	8.21075990273288	3.48943743563265
ITGB8	9.579514700299	10.0091073628821	14.7704950534526	5.00433675227719	6.29288148522642	6.14309442381989	3.48928008600955
ZBTB7A	10.7367606459471	11.7258185467961	11.2364978903245	14.0913584461247	11.5957931051223	9.04973406698234	3.48874138880689
SCYL3	11.0465247601804	10.6370435553311	12.0352590906	12.5342824010901	13.2773177705876	12.1948696245355	3.4885804264325
PINX1	12.5839002414137	11.0069379667074	10.20847194756	9.68936750398997	8.64030624499335	9.1696271981844	3.48851451208019
MTHFR	10.5770918352843	11.346281937347	11.7503273228684	16.7380598070009	15.6778971776067	14.2507782479489	3.48721595419859
CTNS	10.9368001249191	10.4976274593316	12.2747367069584	9.94916342527068	10.2484151411497	10.1487596944481	3.48691012226921
ABHD14A	10.0091073628821	12.0699254368429	11.6359884149259	8.62060102003131	10.9469881340413	10.8768490743094	3.48570271011174
WDR60	11.2165875609827	11.5760375724763	10.8168978942298	14.9393966349295	13.8418690223686	12.833209335674	3.48528214709996
WWOX	10.8168978942298	11.0069379667074	11.7954499428254	8.82020942983947	8.98978735706884	9.44971220897061	3.48523824460809
GLMN	11.386497788396	10.906840055204	11.3013019940967	10.7269866026069	10.298435303526	12.3147753233537	3.48494351193821
DHFRL1	11.386497788396	11.8957043178054	10.3580350420614	7.54143754199522	7.1818385734444	7.89114615336119	3.48476646638352
BAK1	10.8168978942298	11.4561355285556	11.3013019940967	11.5162121782248	12.115092532508	12.4045724304618	3.48389351963846
SLIT2	10.8768490743094	11.2467361819753	11.4464474444671	21.5474732573838	15.3535376691455	15.8982495263068	3.48381708816394
RP11-540B6.6	9.88921943194306	9.68936750398997	14.5899501120453	8.91001489687999	11.7306569385159	11.0069379667074	3.48305406344741
SAT2	11.5859111280709	11.1817214470276	10.7670233732483	14.500440202944	16.1182749121752	13.7819116696359	3.48197252002418
RPP25	10.078869948023	11.7758027751948	11.7503273228684	6.70279748437792	5.78352530603224	7.04244754720518	3.48188151202465
NKAP	12.0453431155046	11.5358409758947	10.0337867561711	10.7670233732483	9.37967710672263	10.4976274593316	3.48174971299086
CYB5RL	10.6867538504742	11.4561355285556	11.386497788396	10.5025157734545	9.10968068005516	8.96013056456789	3.48168417383506
BET1L	11.336333399521	10.8768490743094	11.3013019940967	14.5605986889028	10.5074063638645	12.4443721841058	3.48149601692216
SHANK3	12.1001049422395	10.9469881340413	10.5074063638645	16.0929172727087	11.396284227855	9.6394589458572	3.48091481249395
SCARNA9	9.29951409498781	9.83939304090374	15.1991744535456	9.54968088445662	16.6680341795819	12.3147753233537	3.48054857340878
TRIM9	10.6867538504742	10.4277421524872	12.474328550409	5.11442219424506	4.07458929453817	4.32455796237769	3.48033231879182
METAP1D	10.4376780931755	11.7758027751948	11.3013019940967	7.04244754720518	7.82131847910179	6.88262650896735	3.47996650130313
PPP2R3A	9.83939304090374	12.1247575624341	11.6359884149259	15.229053272976	12.3147753233537	13.0428732234675	3.47965839292762
U47924.30	10.20847194756	11.6359884149259	11.6853272044694	10.7670233732483	10.1685045808837	9.44971220897061	3.47961437160566
ZNF610	13.7219541586321	8.98489227450473	11.2364978903245	11.5859111280709	10.4277421524872	11.6559007643273	3.47867860170885
ZNF17	11.336333399521	10.4976274593316	11.6359884149259	10.9469881340413	8.58042970884477	8.13107566937299	3.47846514943801
KBTBD8	12.5342824010901	9.76939370186704	11.3013019940967	7.46172323003084	6.29288148522642	7.04244754720518	3.47816453801755
B4GALT6	11.7604526406205	10.8768490743094	10.8168978942298	22.0069758438636	22.4772747300742	22.5814858789162	3.47809179059806
STX5	10.8168978942298	13.1025383278699	9.7443892403637	14.6348661844697	15.0593190531438	13.7267798925442	3.47718703318146
MOSPD2	12.474328550409	10.7569465825205	10.2882840324539	10.5025157734545	11.1064764561737	13.2319934351661	3.47700581454305
DEPDC7	10.1685045808837	11.6658673531343	11.6359884149259	8.82020942983947	9.96415953491467	10.6370435553311	3.47692638385423
GNB5	11.0465247601804	10.9469881340413	11.386497788396	7.69163580207318	9.96415953491467	11.0069379667074	3.47574497449257
USB1	10.4376780931755	11.5760375724763	11.386497788396	30.9240878777109	11.8451157194656	10.6969951369736	3.47535022839391
PDLIM5	11.7604526406205	11.1167081502644	10.5074063638645	15.6778971776067	18.1552268547007	17.7267680473386	3.47462137241986
EGFLAM	9.10968068005516	11.4561355285556	13.1620124678109	6.38287785736003	5.96828029940399	6.50290955568309	3.47458574432001
WDR83	12.4045724304618	10.0091073628821	11.036736058301	10.4277421524872	10.6867538504742	9.94916342527068	3.47342773014727
PCDHGA7	10.4976274593316	10.7569465825205	12.1247575624341	18.8537591972775	16.97750291845	12.4843763572123	3.47302403650135
ASPDH	11.855402425296	10.0888145938571	11.4464474444671	7.39175522317153	9.28459050556997	8.85508750114596	3.47299516673231
ZNF579	14.300761636057	9.04973406698234	10.5770918352843	13.8321792157087	9.04973406698234	13.6723977202828	3.47292219551715
ZNF695	11.4861213620473	10.8269742102601	10.9968073038683	9.94916342527068	10.5074063638645	9.52968149422383	3.47246361181469
L3MBTL1	9.88921943194306	10.4976274593316	13.1620124678109	9.94916342527068	12.6239384359838	10.7670233732483	3.47205208008679
NFATC2	10.5770918352843	10.7569465825205	11.9853914871332	12.169907925056	12.4148624323834	10.7670233732483	3.4710909837541
ETFDH	10.8768490743094	11.0069379667074	11.386497788396	9.94916342527068	11.036736058301	11.0668876860258	3.47092740757994
RP11-379H18.1	11.6559007643273	11.346281937347	10.2882840324539	11.7354973266877	8.2157558237041	9.74931190713187	3.4700222600257
ZNF75D	11.815505691663	10.4277421524872	11.036736058301	13.971442066305	16.2783351926817	14.300761636057	3.469735352244
FAM211B	10.0091073628821	11.1167081502644	12.2000032365632	16.4382717973001	18.9535418222183	17.916043702246	3.46890292542784
LRP10	10.5770918352843	11.0069379667074	11.6359884149259	27.1561190640428	26.5365515545206	25.0410924945348	3.46791141445546
ENOSF1	10.1685045808837	11.3913899571739	11.6853272044694	13.3224855253651	11.9853914871332	9.52968149422383	3.46751124537529
DACT1	12.9130345376502	10.4976274593316	9.98398225534199	12.1247575624341	10.3580350420614	11.9853914871332	3.46745431197427
C8orf31	10.6867538504742	11.0567577869481	11.4464474444671	35.2265105558514	32.227048833942	29.1715004654236	3.46714542949067
AHI1	11.1167081502644	10.3482309132199	11.7503273228684	15.0986362017918	18.4045554600972	16.4176827191833	3.46686634231188
SPAG16	11.386497788396	11.4561355285556	10.3580350420614	9.46464799027079	10.0986525680754	10.7670233732483	3.46665972378358
VAMP2	9.83939304090374	12.6239384359838	10.8768490743094	17.3468047580383	11.2064321835353	10.3382080474776	3.46661608971891
BCAP29	10.8768490743094	11.6658673531343	10.6467356458103	10.7269866026069	11.8451157194656	10.8168978942298	3.46658323342228
LONRF2	11.5358409758947	11.9853914871332	9.7443892403637	32.3166361028279	26.0675353183231	21.7977638017021	3.46527605606502
AC017048.3	11.1668585855949	11.3913899571739	10.5770918352843	56.8733703163851	66.9438800749945	70.9843552876698	3.46463149377444
